"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","SOURCE","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySkyConditions","HourlySeaLevelPressure","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","Sunrise","Sunset","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","MonthlyAverageWindSpeed","CoolingDegreeDaysSeasonToDate","MonthlyCoolingDegreeDays","MonthlyNumberDaysWithSnowfall","HeatingDegreeDaysSeasonToDate","MonthlyHeatingDegreeDays","MonthlyNumberDaysWithThunderstorms","MonthlyNumberDaysWithHeavyFog","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","REM","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","WindEquipmentChangeDate"
"USW00014734","2024-04-09T06:51:00","40.6825","-74.1694","2.1","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","FM-15","343","1017.6","3.3","13.9","0.0","","1.3","1","49","BKN:07 76.2","1017.6","1016.5","16.093","8.9","250","","2.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11704/09/24 06:51:02 METAR KEWR 091151Z 25004KT 10SM BKN250 14/03 A3005 RMK AO2 SLP176 T01390033 10150 20100 51013 (MVC)","SSE","0.75","mi","TEMP, PRECIP, SNOW","","PSY, SRG, SNOWBOARD","","","FAA CWO","07/08/2009"
"USW00014734","2024-04-09T07:00:00","40.6825","-74.1694","2.1","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","FM-12","223","","3.3","13.9","","","1.3","1","49","","1017.6","1016.7","16.0","8.9","250","","2.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08072502 32966 62504 10139 20033 30167 40176 51013 91151 333 10206 20100 555 90912=","SSE","0.75","mi","TEMP, PRECIP, SNOW","","PSY, SRG, SNOWBOARD","","","FAA CWO","07/08/2009"
"USW00014734","2024-04-09T07:51:00","40.6825","-74.1694","2.1","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","FM-15","343","1017.6","3.3","16.7","0.0","","","","41","FEW:02 36.58 BKN:07 76.2","1017.7","1016.5","16.093","10.2","250","","1.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10604/09/24 07:51:02 METAR KEWR 091251Z 25003KT 10SM FEW120 BKN250 17/03 A3005 RMK AO2 SLP177 T01670033 (MVC)","SSE","0.75","mi","TEMP, PRECIP, SNOW","","PSY, SRG, SNOWBOARD","","","FAA CWO","07/08/2009"
"USW00014734","2024-04-09T08:51:00","40.6825","-74.1694","2.1","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","FM-15","343","1017.3","3.9","19.4","0.0","","","","36","FEW:02 36.58 BKN:07 76.2","1017.2","1016.2","16.093","11.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10504/09/24 08:51:02 METAR KEWR 091351Z KT 10SM FEW120 BKN250 19/04 A3004 RMK AO2 SLP172 T01940039 (DH)","SSE","0.75","mi","TEMP, PRECIP, SNOW","","PSY, SRG, SNOWBOARD","","","FAA CWO","07/08/2009"
"USW00014734","2024-04-09T08:54:00","40.6825","-74.1694","2.1","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","FM-16","343","1017.3","3.9","19.4","","","","","36","FEW:02 36.58 BKN:07 76.2","","1016.2","16.093","11.6","350","","3.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09804/09/24 08:54:02 SPECI KEWR 091354Z 35007KT 10SM FEW120 BKN250 19/04 A3004 RMK AO2 T01940039 (DH)","SSE","0.75","mi","TEMP, PRECIP, SNOW","","PSY, SRG, SNOWBOARD","","","FAA CWO","07/08/2009"
"USW00014734","2024-04-09T09:51:00","40.6825","-74.1694","2.1","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","FM-15","343","1016.9","3.9","21.1","0.0","","-0.7","8","32","BKN:07 76.2","1017.0","1015.8","16.093","12.3","350","","3.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10404/09/24 09:51:02 METAR KEWR 091451Z 35006KT 10SM BKN250 21/04 A3003 RMK AO2 SLP170 T02110039 58007 (DH)","SSE","0.75","mi","TEMP, PRECIP, SNOW","","PSY, SRG, SNOWBOARD","","","FAA CWO","07/08/2009"
"USW00014734","2024-04-09T10:00:00","40.6825","-74.1694","2.1","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","FM-12","223","","3.9","21.1","","","-0.7","8","32","","1017.0","1016.0","16.0","12.3","350","","3.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06472502 32966 63506 10211 20039 30160 40170 58007 91451 555 90915=","SSE","0.75","mi","TEMP, PRECIP, SNOW","","PSY, SRG, SNOWBOARD","","","FAA CWO","07/08/2009"
"USW00014734","2024-04-09T10:51:00","40.6825","-74.1694","2.1","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","FM-15","343","1016.9","3.9","21.7","0.0","","","","31","BKN:07 76.2","1016.7","1015.8","16.093","12.6","060","","2.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09804/09/24 10:51:02 METAR KEWR 091551Z 06005KT 10SM BKN250 22/04 A3003 RMK AO2 SLP167 T02170039 (DH)","SSE","0.75","mi","TEMP, PRECIP, SNOW","","PSY, SRG, SNOWBOARD","","","FAA CWO","07/08/2009"
"USW00014734","2024-04-09T11:51:00","40.6825","-74.1694","2.1","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","FM-15","343","1016.9","4.4","23.3","0.0","","","","29","BKN:07 76.2","1016.7","1015.8","16.093","13.5","VRB","","1.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09804/09/24 11:51:02 METAR KEWR 091651Z VRB03KT 10SM BKN250 23/04 A3003 RMK AO2 SLP167 T02330044 (DH)","SSE","0.75","mi","TEMP, PRECIP, SNOW","","PSY, SRG, SNOWBOARD","","","FAA CWO","07/08/2009"
"USW00014734","2024-04-09T12:51:00","40.6825","-74.1694","2.1","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","FM-15","343","1016.6","5.6","24.4","0.0","","-0.4","6","30","BKN:07 76.2","1016.6","1015.5","16.093","14.3","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11604/09/24 12:51:02 METAR KEWR 091751Z 00000KT 10SM BKN250 24/06 A3002 RMK AO2 SLP166 T02440056 10244 20133 56004 (DH)","SSE","0.75","mi","TEMP, PRECIP, SNOW","","PSY, SRG, SNOWBOARD","","","FAA CWO","07/08/2009"
"USW00014734","2024-04-09T13:00:00","40.6825","-74.1694","2.1","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","FM-12","223","","5.6","24.4","","","-0.4","6","30","","1016.6","1015.7","16.0","14.3","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08072502 32966 60000 10244 20056 30157 40166 56004 91751 333 10244 20133 555 90918=","SSE","0.75","mi","TEMP, PRECIP, SNOW","","PSY, SRG, SNOWBOARD","","","FAA CWO","07/08/2009"
"USW00014734","2024-04-09T13:51:00","40.6825","-74.1694","2.1","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","FM-15","343","1015.9","5.0","24.4","0.0","","","","29","BKN:07 76.2","1015.8","1014.8","16.093","14.1","150","","3.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09804/09/24 13:51:02 METAR KEWR 091851Z 15007KT 10SM BKN250 24/05 A3000 RMK AO2 SLP158 T02440050 (DH)","SSE","0.75","mi","TEMP, PRECIP, SNOW","","PSY, SRG, SNOWBOARD","","","FAA CWO","07/08/2009"
"USW00014734","2024-04-09T14:51:00","40.6825","-74.1694","2.1","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","FM-15","343","1015.2","5.0","24.4","0.0","","","","29","BKN:07 76.2","1015.2","1014.2","16.093","14.1","130","","4.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09804/09/24 14:51:02 METAR KEWR 091951Z 13009KT 10SM BKN250 24/05 A2998 RMK AO2 SLP152 T02440050 (DH)","SSE","0.75","mi","TEMP, PRECIP, SNOW","","PSY, SRG, SNOWBOARD","","","FAA CWO","07/08/2009"
"USW00014734","2024-04-09T15:08:00","40.6825","-74.1694","2.1","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","FM-16","343","1015.2","4.4","23.9","","","","","28","FEW:02 0.61 BKN:07 76.2","","1014.2","16.093","13.7","VRB","","3.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET12704/09/24 15:08:02 SPECI KEWR 092008Z 14007KT 10SM FEW002 BKN250 24/04 A2998 RMK AO2 FU FEW002 FU PLUME S DRFTG W T02390044 (DH)","SSE","0.75","mi","TEMP, PRECIP, SNOW","","PSY, SRG, SNOWBOARD","","","FAA CWO","07/08/2009"
"USW00014734","2024-04-09T15:51:00","40.6825","-74.1694","2.1","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","FM-15","343","1014.9","4.4","22.2","0.0","","-1.6","6","31","FEW:02 36.58 BKN:07 76.2","1015.0","1013.8","16.093","13.0","120","","4.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11104/09/24 15:51:02 METAR KEWR 092051Z 12008KT 10SM FEW120 BKN250 22/04 A2997 RMK AO2 SLP150 T02220044 56016 (DH)","SSE","0.75","mi","TEMP, PRECIP, SNOW","","PSY, SRG, SNOWBOARD","","","FAA CWO","07/08/2009"
"USW00014734","2024-04-09T16:00:00","40.6825","-74.1694","2.1","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","FM-12","223","","4.4","22.2","","","-1.6","6","31","","1015.0","1014.0","16.0","13.0","120","","4.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06472502 32966 61208 10222 20044 30140 40150 56016 92051 555 90921=","SSE","0.75","mi","TEMP, PRECIP, SNOW","","PSY, SRG, SNOWBOARD","","","FAA CWO","07/08/2009"
"USW00014734","2024-04-09T16:51:00","40.6825","-74.1694","2.1","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","FM-15","343","1015.6","4.4","21.1","0.0","","","","34","FEW:02 36.58 FEW:02 60.96 BKN:07 76.2","1015.5","1014.5","16.093","12.5","140","","3.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11204/09/24 16:51:02 METAR KEWR 092151Z 14007KT 10SM FEW120 FEW200 BKN250 21/04 A2999 RMK AO2 SLP155 T02110044 (DH)","SSE","0.75","mi","TEMP, PRECIP, SNOW","","PSY, SRG, SNOWBOARD","","","FAA CWO","07/08/2009"
"USW00014734","2024-04-09T17:51:00","40.6825","-74.1694","2.1","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","FM-15","343","1015.9","4.4","20.0","0.0","","","","36","FEW:02 30.48 SCT:04 67.06 BKN:07 79.25","1015.8","1014.8","16.093","12.1","160","","3.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11304/09/24 17:51:02 METAR KEWR 092251Z 16007KT 10SM FEW100 SCT220 BKN260 20/04 A3000 RMK AO2 SLP158 T02000044 (DHA)","SSE","0.75","mi","TEMP, PRECIP, SNOW","","PSY, SRG, SNOWBOARD","","","FAA CWO","07/08/2009"
"USW00014734","2024-04-09T18:51:00","40.6825","-74.1694","2.1","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","FM-15","343","1015.9","5.0","18.9","0.0","","0.8","1","40","FEW:02 30.48 SCT:04 64.01 BKN:07 79.25","1015.8","1014.8","16.093","11.8","160","","3.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET13104/09/24 18:51:02 METAR KEWR 092351Z 16006KT 10SM FEW100 SCT210 BKN260 19/05 A3000 RMK AO2 SLP158 T01890050 10250 20189 51008 (DHA)","SSE","0.75","mi","TEMP, PRECIP, SNOW","","PSY, SRG, SNOWBOARD","","","FAA CWO","07/08/2009"
"USW00014734","2024-04-09T19:00:00","40.6825","-74.1694","2.1","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","FM-12","223","","5.0","18.9","","","0.8","1","40","","1015.8","1015.0","16.0","11.8","160","","3.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08072502 32966 61606 10189 20050 30150 40158 51008 92351 333 10250 20100 555 91000=","SSE","0.75","mi","TEMP, PRECIP, SNOW","","PSY, SRG, SNOWBOARD","","","FAA CWO","07/08/2009"
"USW00014734","2024-04-09T19:51:00","40.6825","-74.1694","2.1","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","FM-15","343","1016.3","5.0","18.3","0.0","","","","42","FEW:02 30.48 SCT:04 60.96 BKN:07 79.25","1016.2","1015.2","16.093","11.6","160","","2.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10704/09/24 19:51:01 METAR KEWR 100051Z 16004KT 10SM FEW100 SCT200 BKN260 18/05 A3001 RMK AO2 SLP162 T01830050","SSE","0.75","mi","TEMP, PRECIP, SNOW","","PSY, SRG, SNOWBOARD","","","FAA CWO","07/08/2009"
"USW00014734","2024-04-09T20:51:00","40.6825","-74.1694","2.1","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","FM-15","343","1016.3","4.4","18.3","0.0","","","","40","FEW:02 33.53 SCT:04 60.96 OVC:08 79.25","1016.1","1015.2","16.093","11.3","160","","2.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10704/09/24 20:51:01 METAR KEWR 100151Z 16004KT 10SM FEW110 SCT200 OVC260 18/04 A3001 RMK AO2 SLP161 T01830044","SSE","0.75","mi","TEMP, PRECIP, SNOW","","PSY, SRG, SNOWBOARD","","","FAA CWO","07/08/2009"
"USW00014734","2024-04-09T21:51:00","40.6825","-74.1694","2.1","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","FM-15","343","1016.3","4.4","17.8","0.0","","0.4","1","41","FEW:02 33.53 SCT:04 67.06 OVC:08 76.2","1016.2","1015.2","16.093","11.1","VRB","","2.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11304/09/24 21:51:02 METAR KEWR 100251Z VRB04KT 10SM FEW110 SCT220 OVC250 18/04 A3001 RMK AO2 SLP162 T01780044 51004","SSE","0.75","mi","TEMP, PRECIP, SNOW","","PSY, SRG, SNOWBOARD","","","FAA CWO","07/08/2009"
"USW00014734","2024-04-09T22:51:00","40.6825","-74.1694","2.1","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","FM-15","343","1016.3","5.0","16.7","0.0","","","","46","FEW:02 33.53 SCT:04 60.96 OVC:08 76.2","1016.1","1015.2","16.093","10.8","150","","2.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10704/09/24 22:51:02 METAR KEWR 100351Z 15004KT 10SM FEW110 SCT200 OVC250 17/05 A3001 RMK AO2 SLP161 T01670050","SSE","0.75","mi","TEMP, PRECIP, SNOW","","PSY, SRG, SNOWBOARD","","","FAA CWO","07/08/2009"
"USW00014734","2024-04-09T23:51:00","40.6825","-74.1694","2.1","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","FM-15","343","1015.9","5.0","16.7","0.0","","","","46","FEW:02 33.53 SCT:04 60.96 OVC:08 76.2","1015.8","1014.8","16.093","10.8","160","","2.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11704/09/24 23:51:02 METAR KEWR 100451Z 16004KT 10SM FEW110 SCT200 OVC250 17/05 A3000 RMK AO2 SLP158 T01670050 402500100","SSE","0.75","mi","TEMP, PRECIP, SNOW","","PSY, SRG, SNOWBOARD","","","FAA CWO","07/08/2009"
"USW00014734","2024-04-10T00:00:00","40.6825","-74.1694","2.1","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","SOD","","","","","","","","","","","","","","","","","","0526","1831","8.9","14.7","73","1016.6","1015.2","11.1","2.9","0","3.98","3.6","18.3","11.1","090","8.5","0.0","0.0","0.0","080","5.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SSE","0.75","mi","TEMP, PRECIP, SNOW","","PSY, SRG, SNOWBOARD","","","FAA CWO","07/08/2009"
"USW00014734","2024-04-10T00:51:00","40.6825","-74.1694","2.1","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","FM-15","343","1016.3","5.6","15.0","0.0","","-0.1","5","54","FEW:02 33.53 BKN:07 60.96 OVC:08 76.2","1016.1","1015.2","16.093","10.3","090","","2.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET13104/10/24 00:51:02 METAR KEWR 100551Z 09005KT 10SM FEW110 BKN200 OVC250 15/06 A3001 RMK AO2 SLP161 T01500056 10189 20150 55001 (JAG)","SSE","0.75","mi","TEMP, PRECIP, SNOW","","PSY, SRG, SNOWBOARD","","","FAA CWO","07/08/2009"
"USW00014734","2024-04-10T01:51:00","40.6825","-74.1694","2.1","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","FM-15","343","1016.3","6.7","13.3","0.0","","","","65","FEW:02 30.48 BKN:07 57.91 OVC:08 76.2","1016.2","1015.2","16.093","10.0","110","","3.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11304/10/24 01:51:02 METAR KEWR 100651Z 11007KT 10SM FEW100 BKN190 OVC250 13/07 A3001 RMK AO2 SLP162 T01330067 (JAG)","SSE","0.75","mi","TEMP, PRECIP, SNOW","","PSY, SRG, SNOWBOARD","","","FAA CWO","07/08/2009"
"USW00014734","2024-04-10T02:51:00","40.6825","-74.1694","2.1","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","FM-15","343","1015.9","6.7","12.2","0.0","","","","69","FEW:02 30.48 BKN:07 54.86 OVC:08 76.2","1015.9","1014.8","16.093","9.5","120","","1.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11304/10/24 02:51:02 METAR KEWR 100751Z 12003KT 10SM FEW100 BKN180 OVC250 12/07 A3000 RMK AO2 SLP159 T01220067 (JAG)","SSE","0.75","mi","TEMP, PRECIP, SNOW","","PSY, SRG, SNOWBOARD","","","FAA CWO","07/08/2009"
"USW00014734","2024-04-10T03:51:00","40.6825","-74.1694","2.1","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","FM-15","343","1016.3","6.7","11.7","0.0","","0.1","3","72","BKN:07 57.91 OVC:08 76.2","1016.2","1015.2","16.093","9.2","080","","3.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11204/10/24 03:51:02 METAR KEWR 100851Z 08006KT 10SM BKN190 OVC250 12/07 A3001 RMK AO2 SLP162 T01170067 53001 (JAG)","SSE","0.75","mi","TEMP, PRECIP, SNOW","","PSY, SRG, SNOWBOARD","","","FAA CWO","07/08/2009"
"USW00014734","2024-04-10T04:51:00","40.6825","-74.1694","2.1","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","FM-15","343","1016.9","6.7","11.7","0.0","","","","72","FEW:02 30.48 BKN:07 57.91 OVC:08 76.2","1016.7","1015.8","16.093","9.2","090","","2.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11304/10/24 04:51:02 METAR KEWR 100951Z 09005KT 10SM FEW100 BKN190 OVC250 12/07 A3003 RMK AO2 SLP167 T01170067 (JAG)","SSE","0.75","mi","TEMP, PRECIP, SNOW","","PSY, SRG, SNOWBOARD","","","FAA CWO","07/08/2009"
"USW00014734","2024-04-10T05:51:00","40.6825","-74.1694","2.1","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","FM-15","343","1017.6","7.2","11.7","0.0","","","","74","FEW:02 18.29 BKN:07 57.91 BKN:07 76.2","1017.4","1016.5","16.093","9.5","080","","3.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11304/10/24 05:51:02 METAR KEWR 101051Z 08006KT 10SM FEW060 BKN190 BKN250 12/07 A3005 RMK AO2 SLP174 T01170072 (JAG)","SSE","0.75","mi","TEMP, PRECIP, SNOW","","PSY, SRG, SNOWBOARD","","","FAA CWO","07/08/2009"
"USW00014734","2024-04-10T06:51:00","40.6825","-74.1694","2.1","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","FM-15","343","1017.6","7.8","12.2","0.0","","1.4","1","75","SCT:04 48.77 SCT:04 57.91 BKN:07 67.06","1017.6","1016.5","16.093","10.0","100","","3.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET13004/10/24 06:51:02 METAR KEWR 101151Z 10006KT 10SM SCT160 SCT190 BKN220 12/08 A3005 RMK AO2 SLP176 T01220078 10150 20111 51014 (DH)","SSE","0.75","mi","TEMP, PRECIP, SNOW","","PSY, SRG, SNOWBOARD","","","FAA CWO","07/08/2009"
